,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Outlier
70,1264,-11.14070636,-9.612726202,-12.38954523,6.013346294,-32.092129,21.39306876,34.30317686,-7.520784272,-1.925731551,-2.636622067,3.702176629,-1.843056318,2.427123344,-1.652835656,3.635041517,4.087801791,-1.654892005,-0.888406461,0.752276373,-11.74868903,-4.709977251,1.366109969,-2.925887542,0.843550804,0.746267438,0.801386919,3.852045639,4.157933573,7712.43,0,0
71,44916,1.293543252,-0.811445901,0.368522636,-0.974788907,-1.207637677,-0.473043724,-0.785874368,0.119249533,-0.758625519,0.812881015,1.283008685,-0.332090989,-1.654047097,0.641543499,0.673618553,-1.305256385,0.203965139,1.149516773,-0.852097446,-0.581262286,-0.236904687,-0.290678238,0.08256902,0.250062323,0.011700533,1.501454193,-0.086500406,-0.013257418,17.05,0,0
72,79285,-0.380426124,2.57441657,-2.602704222,1.669057025,0.343450703,-1.707582687,0.222581705,0.65483739,-0.475874828,-1.094654004,1.146251287,0.39620028,0.818470594,-3.178496576,1.156893734,0.606956029,3.486257808,0.884737256,-0.970166536,0.151656691,-0.062854192,0.02217269,0.278436843,0.069969043,-0.39202956,-0.380593089,0.242742071,0.009647807,3.59,0,0
73,37586,-1.058432045,-0.789890879,2.151451649,-2.499455365,-0.093006385,-0.719497454,-0.025054092,0.099478693,1.50775981,-1.514784647,0.59477222,0.14090701,-1.709413075,-0.05438158,0.154958122,0.104136039,-0.755650893,0.941687153,0.466053854,0.159306939,0.101513609,0.22285138,-0.082570374,-0.010740225,0.077199693,-0.21431554,-0.122341425,-0.123410345,60.9,0,0
74,125404,1.689017593,0.812354836,-1.90988269,3.780354821,1.853432683,1.732024922,-0.057974612,0.663169116,-1.133268694,0.323588546,1.740507707,-0.441729907,-1.629518044,-1.934711727,-0.037197316,0.772871241,2.306033468,-0.763005879,-2.849833228,-0.407880538,-0.29145354,-0.768145429,0.391116083,-2.110720575,-0.596813725,-0.204180833,0.053698419,-0.01287743,11.17,0,0
75,27074,1.165627833,0.423671326,0.887634753,2.740163012,-0.338577868,-0.142845793,-0.055627836,-0.015324569,-0.213621009,0.51726104,-0.995594615,0.235335284,0.000314964,-0.21233819,-0.910594333,0.088973215,-0.154869724,-0.536880578,-0.615848758,-0.177675194,-0.081183518,-0.025694242,-0.076608754,0.414686713,0.631032479,0.077322085,0.01018155,0.01991206,0,0,0
76,53178,1.125548664,0.547881933,0.290950927,1.535578368,-0.087792069,-0.474870543,0.039837365,-0.037075707,0.224556731,-0.859727636,0.457970607,1.080457973,1.003010658,-1.766568656,0.088728533,-0.233183352,1.411365146,-0.597755129,-0.661830915,-0.081324047,-0.291220971,-0.543281818,0.076817836,0.295533893,0.424490128,-0.538670709,0.083916922,0.062920515,2.83,0,0
77,130558,2.093420215,-1.143504828,-0.617888483,-0.937423789,-1.062364986,-0.324483077,-1.085614973,0.029360945,-0.029407216,0.912632022,0.44594935,-0.164795994,-0.262771141,-0.214010358,-0.447160967,1.483047289,-0.227853428,-0.468554485,0.8735887,0.016973218,0.360401264,1.012533934,0.056418459,-0.379758078,-0.154313405,-0.08452998,-0.002015927,-0.058134753,39.99,0,0
78,64005,1.080539509,-0.095664417,1.629694532,2.187426375,-0.772151611,0.936196351,-0.751751433,0.308210762,0.630030632,0.046162346,-0.96628919,1.413136479,1.260007152,-1.280145946,-2.081426949,-0.520578147,0.578061185,-1.599610001,-0.265790825,-0.084860862,-0.301268507,-0.352738998,0.091912584,0.186320654,0.186957849,0.897040264,0.015417586,0.018033523,3.73,0,0
79,38330,-0.730778767,-0.075012536,2.316031753,-1.902745178,-0.551712545,-0.037456752,0.54198118,-0.058827992,-1.58070793,0.068131096,1.82513869,-0.00275837,0.230454645,-0.397032784,-0.135917271,1.230173941,-0.071106257,-1.383054033,-0.134285881,0.338117106,0.136743265,0.217508166,0.00012145,0.195499502,0.143696427,-0.527853346,-0.145275846,-0.162601787,96,0,0
80,33284,-0.791104726,0.409933961,1.102138257,0.104875589,1.331418185,0.390509595,0.562647731,0.243893114,-0.471456216,-0.583961955,0.212012908,1.033951446,0.473591696,-0.030272619,-1.502353356,-0.15444148,-0.612816864,-0.163236106,-0.337774137,-0.016380663,0.062928177,0.211384357,-0.172557458,-0.824590333,0.032876569,-0.50307019,0.137987341,0.137562817,22,0,0
81,121887,2.000604803,-0.110105247,-1.445202476,0.182976399,0.226275008,-0.754011817,0.193666065,-0.24283092,0.291292468,0.152975757,0.832952173,1.123906287,0.461589781,0.591347023,0.067983736,0.000205786,-0.84017261,0.401493344,0.099399147,-0.155778286,0.300056404,0.973783247,-0.072065351,-0.345390683,0.272662477,-0.106508395,-0.022308907,-0.06773843,24.9,0,0
82,167691,-9.719888626,8.583824388,-6.359277829,-3.037695899,-2.118452124,-2.14940071,-0.586496131,2.2835094,5.68323278,9.792373388,0.297789926,0.57510622,-1.840423617,0.193951376,-0.313846318,-0.53371401,-0.196101441,0.045977658,-0.8051657,3.959699971,-0.653686628,0.092523943,0.410544211,-0.488211943,1.50951002,0.153927421,2.495825648,1.034819092,0.85,0,0
83,145185,0.248499212,0.96394642,-1.312033722,-0.700473912,1.003772433,0.059566468,0.241651109,0.467902432,-0.289215395,-1.004343592,0.067969173,0.822792616,1.035597859,-0.930313519,-0.9267804,1.057798247,-0.161479922,0.990183848,0.098245268,-0.175380152,0.082460343,0.225140313,0.015241128,-0.343659463,-0.677806807,0.321863957,-0.096478118,-0.039057986,4.62,0,0
84,100062,0.572459179,-0.475876085,0.564901518,-2.360329075,-0.184763548,-0.417788689,-0.052764479,-0.490184168,-0.635546657,0.725088818,-0.088660699,-3.171546239,3.098186859,0.458485146,-1.445338961,-0.693473846,0.898576435,0.153943404,-0.509852002,-0.259852263,-0.299185181,0.020747815,0.01010272,0.604812118,-0.351757116,-0.333119954,-0.142411988,-0.220276312,20,0,0
85,28849,-1.771205178,1.906253552,-0.692414851,-1.450001776,2.921101689,3.268465111,0.5084732,-0.076761662,-0.308585048,0.531371587,-0.301151348,-0.271347257,-0.334763678,0.327367659,0.33841999,0.176826463,-0.995171774,0.134044304,-0.476396986,0.182559143,0.715688526,-0.536461277,-0.344696706,0.969222431,1.162679994,-0.372205029,0.079735952,0.233760432,1.79,0,0
86,157212,2.019014008,0.163068781,-1.589369031,0.339007342,0.444581815,-0.646778849,0.134611545,-0.141482247,0.114952326,-0.230343576,1.418352176,1.27117111,0.650205319,-0.776501869,-0.586079647,0.425238629,0.250653139,0.040319389,0.266978699,-0.105441309,-0.292387246,-0.740203235,0.341887331,0.689065743,-0.289502583,0.140195898,-0.061712928,-0.037181378,1.98,0,0
87,63953,-0.833054378,0.985588424,1.177394987,1.061440573,-0.422524996,-0.20197509,0.124604261,0.465763367,-0.046661751,-0.509343252,-1.523575891,-0.484012259,-1.255691038,0.419257673,0.108843899,-0.354778122,0.279368677,0.026233817,1.009117522,-0.215079447,-0.135578859,-0.450846423,-0.059490382,-0.011230283,-0.322807767,-0.514281991,-0.054675021,0.049999321,29.99,0,0
88,69067,-0.106619944,1.142591951,-1.703585604,-0.195320807,2.572101646,3.058362373,0.066513455,1.160859702,-0.820973274,0.045103641,-0.460579792,-0.067388808,-0.045399725,0.958408658,0.818130544,-0.107547852,-0.475469908,0.365120129,0.750519845,0.059330216,0.12294677,0.290669558,0.031224529,1.00528523,-0.529710885,-0.397385209,0.31711087,0.159843421,2.69,0,0
89,73729,-0.548382307,0.849602141,1.860365077,0.086374321,0.132184634,-0.772864835,0.667631627,-0.064576478,-0.725497356,-0.581456882,0.42643731,0.740979718,0.935254325,0.063072427,0.916297269,-0.315627827,0.022008541,-1.069930462,-0.498190812,0.019622565,-0.06381763,-0.200453481,0.110183681,0.619488058,-0.563668957,0.015942457,0.102956482,0.141223514,7.3,0,0
90,91468,-1.763633627,1.74056457,3.347285003,4.654943067,-0.89082676,0.812455186,-0.025438336,-0.016121006,0.688390062,2.399103221,0.972463309,-2.432010373,3.095669429,0.264422143,0.584444594,0.09409809,0.702559769,0.617478632,0.22041883,0.671018511,-0.178613215,0.84710906,0.065257401,0.899975018,0.154078982,0.476071431,0.796466069,0.161692553,62.98,0,0
91,54990,1.224850407,0.251532183,0.271006747,0.712237643,-0.448046372,-1.081141781,0.060340752,-0.167665443,0.137671906,-0.26950795,-0.19086668,-0.140968423,-0.475066335,-0.143892163,1.17370784,0.515289678,0.033536654,-0.207649991,-0.196803643,-0.092741004,-0.286242913,-0.897181681,0.122867343,0.321348582,0.187014411,0.095380563,-0.030749124,0.032076197,17.99,0,0
92,120202,-1.444617173,-0.752253139,0.758018986,-1.549663031,3.296423726,3.56321956,-0.966113616,1.277206533,0.059171239,-0.90165321,-0.395416201,-0.076772419,-0.203883809,-0.110762762,0.528842458,0.18743212,-0.557048486,0.068883184,-0.39785413,0.305544755,0.24574744,0.365221588,-0.22651387,0.757134384,0.603327752,0.712051598,-0.013973712,0.067525053,11.5,0,0
93,127535,2.131150829,-1.642651346,-1.141045816,-1.763477701,-0.898027977,0.189461669,-1.146168111,-0.049558325,-1.494649405,1.652686434,0.279405415,0.245965964,1.572549606,-0.548139789,-0.844153921,-0.133175863,-0.092923715,0.572807719,0.319083684,-0.13546458,-0.089982917,0.059754818,0.110726399,0.103619292,-0.174475586,-0.204883333,0.002443101,-0.038726132,101.39,0,0
94,129339,2.1897661,-0.466991285,-2.018194492,-0.567916731,0.186083065,-0.837410692,0.163135591,-0.361671601,-1.202518719,1.113638827,0.722753729,0.805251419,0.445695852,0.540206054,-1.18117235,-1.953112593,-0.09879012,1.011969087,-0.315207291,-0.571435083,-0.211989466,-0.000702596,0.075240232,0.820535392,0.236587133,0.771485759,-0.103157749,-0.083048182,7.8,0,0
95,54270,-0.403553836,0.715660761,-0.199932421,0.016048497,2.573648473,3.579000443,0.100031133,0.920315943,-0.72599271,0.142556878,-0.277319027,-0.349781915,0.018525655,0.421633722,1.429914681,-0.02043645,-0.611690035,0.683038271,0.976721634,0.400571248,0.116068788,0.282130444,-0.144040381,1.008904819,0.046286215,-0.186363867,0.403325233,0.214344577,33.44,0,0
96,141349,-0.217107324,0.912670835,0.056587946,-0.819280479,0.517129088,-0.650645633,0.8538306,0.003472598,0.005581376,0.084852235,0.401566733,0.393264766,-0.650970863,0.345238588,-0.99379849,0.207488181,-0.748804594,-0.087660725,0.300939956,0.063300933,-0.269828874,-0.592466711,0.031890184,-0.363053259,-0.447606662,0.147770423,0.351922759,0.138946272,8.03,0,0
97,40934,1.322210718,-0.420519807,0.073253314,-0.565111654,-0.85404904,-1.247781224,-0.019554082,-0.356408201,-1.158331354,0.64519538,-0.340714646,0.089440873,0.539121819,0.23949737,0.681187192,-1.391684864,0.043338416,0.316552812,-0.497681148,-0.37209115,-0.77548769,-1.912973304,0.247926832,0.370851055,-0.019772552,0.618003592,-0.082402966,0.017088823,53.9,0,0
98,88281,0.47821058,-0.783198545,-0.630873947,-2.474188473,-0.071002464,-0.724846059,0.100053438,-0.269242833,-2.019609163,1.02954466,-1.648267496,-1.458539027,0.087040442,-0.31053683,-0.898912739,-0.85346357,0.387666824,0.32033173,-0.329560046,-0.290388509,0.301473676,1.260300344,-0.095092445,0.510379287,-0.101217484,0.142379869,0.050508693,0.045064013,54.9,0,0
99,947,-0.743158578,1.159485066,1.813688904,-0.464498943,0.304296516,-1.012417338,0.953307414,-0.131918225,-0.709056408,-1.087425819,-0.21698268,0.121884694,0.494713539,-0.51906988,0.450096711,0.617659614,-0.253944392,-0.260419437,-0.722149737,-0.04368235,-0.231399121,-0.759336528,-0.201793446,0.346453159,0.240745595,0.00369807,-0.004700552,0.073208513,0.89,0,0
100,154420,2.089512952,-1.086731294,-1.912245566,-1.237085585,-0.003611506,-0.177559043,-0.379402593,-0.180694024,-0.670118148,0.996432815,-0.110967191,-0.363962183,0.378471769,0.140166959,-0.18087149,1.468874456,-0.560885255,-0.386769581,1.106880301,0.203350078,0.469950459,1.151772425,-0.270122497,-1.378293678,0.294405928,0.136626131,-0.055402062,-0.073139751,105.75,0,0
101,143668,2.194212172,-0.732987358,-1.434132101,-0.982076401,-0.372511459,-0.901228788,-0.317972728,-0.240696597,-0.674996636,0.970029679,0.665983397,0.011298105,-0.224941749,0.204787572,-0.965779383,0.924585484,0.042424762,-1.24160235,1.236620164,-0.045091402,0.055770202,0.150578111,0.141390094,-0.332786324,-0.010058243,-0.278097997,-0.046502961,-0.076672327,15,0,0
102,135545,-0.395051033,-0.972730158,0.629876414,-2.284635768,-0.650040351,-0.955399192,-0.202595863,-0.379134451,-1.857372363,1.077584728,-0.89870274,-0.234280651,2.025743077,-1.052569665,-0.681300579,-0.526382277,0.220186127,-0.134337006,-0.318323651,-0.625876029,-0.145326006,0.43511858,0.489651187,0.065918133,-0.331943949,-0.253515568,0.009807538,-0.058507905,39.2,0,0
103,71597,0.12201174,-0.696934091,2.369535244,-0.785731887,-2.042024816,0.214873852,-1.267462324,0.268576135,-1.966326414,1.458411298,0.907502076,-0.568906991,-0.153768705,-0.648262212,-0.167593565,-1.028706355,1.197913845,0.910921228,1.880961209,-0.079511924,-0.090460709,0.271836608,0.034023693,0.519210242,-0.491250344,-0.014640771,0.150892249,0.057247966,24,0,0
104,68064,-1.232872801,0.415118086,2.310889678,-0.679540128,-0.645579239,1.226852828,-0.606481793,0.701069293,1.500201882,-0.936226746,-1.948727149,0.715791688,0.576617559,-1.51233662,-1.765432238,-0.343054189,0.256799229,-0.729075586,0.038248135,-0.000231287,-0.134450158,0.153305158,-0.372371505,-0.646620742,0.438061715,1.104348434,-0.336670399,-0.265959185,11.82,0,0
105,81094,-1.513013264,-0.705726311,0.189063553,-1.236316752,-0.515447149,-1.480001631,-0.11664537,0.651860287,1.209016006,-1.967479698,1.089608906,0.184567114,-2.283717044,-0.387037643,-1.55E-05,0.307432518,0.683206431,1.386518317,-0.101094478,0.332982471,0.216917269,0.070842742,0.254615936,0.368128966,0.126570086,-0.852498617,0.138195844,-0.146155823,148.9,0,0
106,63575,1.03587223,0.039420571,0.33826773,0.60537385,-0.402105812,-0.887461406,0.333617431,-0.175938352,-0.474424195,0.047153794,1.804779471,1.381923923,0.537488435,0.531158189,0.159267262,0.334089989,-0.548345265,-0.49464755,0.24623584,0.117225742,-0.372108937,-1.349824879,0.18715838,0.509392258,0.024263758,-0.170455388,-0.060181804,0.027238267,94.36,0,0
107,140347,1.984944338,-0.348924497,-0.238475785,0.500520655,-0.719403899,-0.613997763,-0.510097747,-0.157665969,1.030933096,-0.024384558,-0.754629886,1.057113603,1.457456382,-0.498512836,0.164453851,0.202458607,-0.535108473,-0.166355727,-0.283172146,-0.101629447,0.213410055,0.905065609,0.114160785,0.14884592,-0.180281225,0.605872897,-0.014713306,-0.045199203,13.62,0,0
108,61670,-0.289148073,1.135466141,0.950393938,-0.134724148,0.463663015,-0.491079946,0.748479128,-0.05282962,-0.418712323,-0.530009987,-0.871444635,-0.077916912,0.788525723,-0.583033385,0.897130915,0.602888912,-0.326067229,0.071754004,0.219824935,0.184196789,-0.309986616,-0.799879098,-0.114235429,-0.505764557,-0.029449818,0.122586863,0.246418152,0.091114529,8.07,0,0
109,81578,-0.741816054,1.125037138,0.65746196,2.009994339,0.41271551,0.997311997,1.955905019,-0.165768071,-1.721224971,0.294351869,-1.166382427,-0.561839939,0.413925037,0.329594701,0.730045883,0.142778919,-0.366112073,-0.674101313,0.112963812,0.040694075,-0.282341832,-0.865361964,0.045751977,-0.963348466,-0.133930526,-0.162277882,0.061878594,0.064400534,240.33,0,0
110,124385,2.125438671,-0.040696431,-1.530517814,0.122385179,0.530874609,-0.351266117,0.147871907,-0.221297787,0.498862645,0.051006555,-1.337577643,0.435094726,0.753612693,0.108748524,0.08025698,0.115819384,-0.615597409,-0.654697046,0.436878306,-0.134632507,-0.338081491,-0.85021738,0.276826553,0.045371932,-0.161427367,0.206380784,-0.07322172,-0.059305236,1.98,0,0
111,122465,-0.018178154,-0.448639145,-0.072016251,-1.638412803,0.894150659,0.286743867,0.437229797,-0.193628093,-1.475328203,0.765683035,0.066845375,-1.029994092,-0.084133409,0.008468579,0.10898279,0.859360842,-0.220177469,-0.120470409,2.022786139,0.524017103,0.551888322,1.491252182,-0.209632802,-0.301855944,-0.189940826,0.158934523,-0.03231113,-0.04847112,80.75,0,0
112,97800,2.045818607,0.044048048,-1.081051502,1.539815418,0.249924002,-0.346613386,-0.06119152,-0.228569072,2.196169487,-0.176972143,-1.0116852,-2.738384306,0.805931337,1.636579271,-1.285282018,-0.286749597,0.322037305,0.290325168,-0.154477467,-0.365087073,-0.101259017,0.234482322,-0.049903616,-0.723121705,0.367970148,-0.456516176,-0.010445752,-0.065548464,4.99,0,0
113,158373,2.02816703,-0.023783115,-2.086691418,0.193943428,0.52573285,-1.223069585,0.657671386,-0.377949235,0.083573351,0.23286841,0.63324723,0.448764249,-0.905532578,1.140393373,-0.189086331,-0.26133891,-0.640675232,0.221752988,0.403970618,-0.225629634,0.15049708,0.43296656,-0.077895444,-0.327033325,0.395652999,-0.166924463,-0.069978209,-0.079855753,35,0,0
114,128609,-1.116316836,0.844566745,-0.089746673,-1.059947373,1.651845541,0.936836407,1.279638275,-0.267058411,0.784703012,0.777176115,-0.182731818,0.262033073,0.10507579,-0.532531406,0.259631951,-1.411464663,0.24576387,-2.264034424,-1.077243876,0.0470356,-0.272655006,0.123478691,0.233725876,-0.328066355,-0.963157373,0.148180825,0.008527013,-0.062603511,32.86,0,0
115,51886,-0.499371252,1.232211691,0.499371543,-0.515650212,0.95197336,0.314511808,0.586241887,0.162472706,-0.430140767,-0.045694513,0.062513957,0.355570645,0.910612396,-0.520924728,0.273158358,1.035532226,-0.912114754,0.832850822,0.816999509,0.33814212,-0.351477076,-0.870914302,-0.244367147,-1.437613479,0.109270221,0.164584535,0.354369109,0.129681934,3.57,0,0
116,125997,1.358162104,-1.512705368,-0.95383154,0.37125952,-0.233847186,1.448780545,-0.672900499,0.539892611,1.044428912,0.065903997,0.637923855,0.041873041,-1.573790644,0.590996579,1.187051972,0.140170689,-0.222701429,-0.244963785,-1.08445598,0.164407471,0.420540433,0.744243673,-0.040020975,-1.62952445,-0.604604704,0.446052243,-0.029551004,-0.028718567,272.4,0,0
117,76481,-1.093517961,0.896896652,1.05459293,-0.412150469,1.725904228,1.736023779,0.626913202,-0.583630416,-0.329388097,-0.47748459,-0.256242783,0.222904536,0.398498844,0.002540086,1.412012346,-0.929797724,0.151296103,-1.805981052,-2.119188519,-0.398526794,0.896532237,0.459122328,-0.154440426,-1.799904186,0.059626251,-0.340063158,-0.075385681,-0.117468521,20,0,0
118,63287,1.293723284,-0.46426056,-0.181184564,-1.653554604,-0.089130173,0.268006022,-0.339299173,0.151702017,1.455335055,-1.063689427,0.463131168,1.293731401,0.022442427,0.120514851,0.170662356,-0.712116715,-0.136276354,-0.138019017,1.526767624,-0.085226176,-0.263796352,-0.481474281,-0.113385996,-1.109641088,0.548381796,-0.068769335,0.026331727,-0.010744387,4.8,0,0
119,84646,1.114698335,0.273521884,0.176979549,1.144835361,0.323173919,0.415686134,0.100739053,0.149192173,-0.318600349,0.056449608,1.629219668,1.545079271,0.438610365,0.364919475,-0.281729174,-0.804393858,0.160907251,-0.935800723,-0.568508642,-0.181238532,0.079303875,0.464210982,-0.105546873,-0.252110131,0.685741432,-0.220851098,0.043633599,-0.002157181,1,0,0
120,169816,-0.428975104,-4.528993182,-1.831554963,0.276046873,-2.017296007,-0.396686227,1.166507959,-0.466280928,1.163751062,-1.025741623,-0.100098094,1.114194279,1.241803094,0.110655979,1.237313254,0.334147593,-0.402614323,-0.239636033,-0.275529803,2.50159394,0.624896177,-0.977152507,-0.641622956,1.24676965,-1.110652039,0.136339403,-0.278182859,0.188634916,1280,0,0
121,55344,-0.415508136,0.572577602,1.992841866,-0.172288136,-0.250903027,-0.034834296,0.063757556,0.316083656,-0.31339915,-0.352272852,1.446283392,0.318628983,-0.860331371,0.373410878,0.661924028,0.333873343,-0.382185205,0.114020815,-0.270382462,-0.11909168,0.120056952,0.286468366,0.067502714,0.210741722,-0.919141201,0.208621875,0.139829671,0.152984088,0.61,0,0
122,70393,1.160721943,-0.046245808,1.285051426,1.345634456,-1.01915226,-0.219956453,-0.592772591,0.11376738,0.954532248,-0.18751929,-0.858617942,0.26445781,-0.379427896,-0.27841451,0.222013174,0.095703887,-0.223684305,-0.014114934,-0.208032208,-0.169893783,-0.069596343,-0.003397983,0.004109751,0.371806847,0.402121292,-0.406851447,0.070704458,0.036577834,4.99,0,0
