,Unnamed: 0,Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp,Outlier
285,15641,15642,95,2,1,950201,0,147.05,1.7,-2.5,80.8,27.14,28.99,0
286,53789,53790,95,1,10,950110,2.01,-155.01,-5.8,-1.4,79.8,27.33,28.11,0
287,138671,138672,97,10,2,971002,-5.01,-169.99,-0.9,-1.1,79.3,28.87,30.08,0
288,125355,125356,96,7,31,960731,-5.02,-124.96,-9.2,3.7,77,25.97,25.86,0
289,72786,72787,93,8,22,930822,-2.02,-124.89,-5.2,-1.9,84.3,23.74,24.01,0
290,79761,79762,96,3,18,960318,-1.98,-155,-6.3,-2.3,86.5,26.65,27.13,0
291,155636,155637,94,6,24,940624,7.98,-170.03,-5.3,-4.2,81.3,27.7,28.57,0
292,104791,104792,94,5,17,940517,4.99,147.01,2.2,-1.4,77.9,28.23,29.63,0
293,62748,62749,92,10,1,921001,1.98,-170.02,-6.2,1.9,77.3,28.24,29.03,0
294,17572,17573,92,12,26,921226,0.01,-155.01,-5.6,0.4,84.8,26.66,26.32,0
295,77852,77853,96,10,10,961010,-2.02,-139.95,-6.8,-1.3,79.2,25.43,25.74,0
296,45954,45955,92,8,12,920812,2.02,137.02,3.8,0.6,80.1,28.37,28.98,0
297,67352,67353,96,5,12,960512,2.07,-95.36,0,5.1,81.9,25.68,27.42,0
298,13751,13752,94,4,4,940404,0.04,-139.99,-6.9,-3.3,79.1,27.24,27.53,0
299,53829,53830,95,2,19,950219,1.99,-155.02,-3.3,-3.1,87.1,26.22,27.98,0
300,33266,33267,98,3,22,980322,0.08,-179.89,-4.6,-6.3,83.4,28.53,29.22,0
301,128657,128658,97,12,25,971225,-5.01,-139.92,-5.2,3.4,80.6,28.53,29.88,0
302,91881,91882,94,9,17,940917,-2,-94.98,-3.2,3.1,93.6,20.45,20.54,0
303,67197,67198,95,10,8,951008,1.97,-94.99,1.1,5.7,86.9,22.5,24.71,0
304,51987,51988,94,2,17,940217,1.98,146.98,-1.1,-5.5,85.7,26.07,29.22,0
305,102957,102958,96,11,28,961128,4.92,-139.85,-6.1,3.3,82.9,25.7,25.8,0
306,87528,87529,93,7,20,930720,-2.19,-170.03,-6.3,-0.1,78.5,28.84,29.55,0
307,99506,99507,93,5,14,930514,4.97,137.02,2.1,-0.8,82.4,27.65,28.95,0
308,162275,162276,97,6,19,970619,-8.06,-109.93,-7.6,2.4,80.5,26.64,26.82,0
309,53342,53343,93,10,20,931020,2,-155.07,-5.4,0.1,76.5,27.38,28.79,0
310,128560,128561,97,9,19,970919,-5,-139.91,-6.2,-1.6,72.4,27.86,28.42,0
311,31680,31681,93,8,21,930821,0.02,-179.88,-1.7,-0.5,71.8,29.35,30.24,0
312,98195,98196,94,7,15,940715,5.05,-124.97,-4.1,5.9,80.8,26.6,27.4,0
313,160773,160774,93,5,9,930509,-8.02,-109.93,-8.6,2.2,85.5,27.18,27.62,0
314,130213,130214,95,4,30,950430,-4.99,-154.97,-5.3,-1.2,84.1,27.6,28.85,0
315,115990,115991,95,11,20,951120,4.97,-169.95,-5.6,-0.2,86.2,27.47,27.46,0
316,102708,102709,96,3,24,960324,4.9,-139.86,-5.2,-2.9,93.2,25.66,26.93,0
317,80417,80418,98,1,3,980103,-2,-155,2.8,-0.9,81.1,28.17,29.55,0
318,127876,127877,95,11,5,951105,-5.01,-139.9,-6.5,-0.4,80,25.81,25.46,0
319,150900,150901,94,12,19,941219,8.03,156.04,0.2,-6.8,82.8,27.92,28.83,0
320,113361,113362,94,12,26,941226,5.04,165.01,1.7,-0.7,84.8,27.75,28.86,0
321,141966,141967,97,11,30,971130,-4.97,-95.14,-5.2,4.1,79,26.51,27.19,0
322,148099,148100,95,7,21,950721,8.04,-125.02,-0.6,4.1,84.4,26.79,27.92,0
323,150171,150172,96,6,18,960618,7.97,-155,-6.4,-4.5,80.1,27.14,27.9,0
324,66831,66832,94,5,20,940520,1.99,-95,-1.9,5.3,83.3,25.2,26.61,0
325,103012,103013,97,1,22,970122,4.91,-139.84,-5,2.5,80.5,26.02,26.85,0
326,67596,67597,97,9,4,970904,1.98,-94.99,-1.2,3.4,84.2,27.22,28.62,0
327,76916,76917,94,1,5,940105,-2,-139.97,-7.9,-0.5,81.2,25.98,26.21,0
328,77664,77665,96,1,23,960123,-1.98,-139.95,-5.9,1.1,89.8,25.11,24.86,0
329,18273,18274,94,11,27,941127,0.02,-155.01,-5.3,0.8,79.3,28.08,28.46,0
330,160917,160918,93,9,30,930930,-8.02,-109.92,-5.7,0.3,86.3,24.12,24.24,0
331,42495,42496,94,10,10,941010,2.04,-110.1,-5.1,4.2,72.7,24.64,25.63,0
332,64079,64080,96,10,17,961017,1.96,-170.02,-6,-0.7,74.9,27.54,28.32,0
333,148208,148209,95,11,7,951107,8.04,-125.01,1.9,5.7,84,25.85,27.37,0
334,148083,148084,95,7,5,950705,8.04,-125.01,-1.1,2.3,82.9,27.1,27.95,0
335,91470,91471,93,8,2,930802,-1.99,-94.98,-2.2,3.5,92.6,21.97,21.82,0
336,128695,128696,98,2,1,980201,-5,-139.92,-2.5,2,80.6,28.65,30.08,0
337,67575,67576,97,8,14,970814,1.99,-95,-2.7,4.9,87.1,27.18,28.5,0
338,113271,113272,94,9,27,940927,5.04,165.01,6.8,3.5,81.6,28.38,29.19,0
339,72172,72173,91,12,17,911217,-2.02,-124.89,-6.5,-1.3,78.9,26.53,26.44,0
340,13541,13542,93,9,6,930906,0.04,-139.99,-5.2,-0.6,79.1,24.54,25.23,0
341,72050,72051,98,4,1,980401,-1.98,-110,-0.7,3.5,85.6,28.02,29.54,0
342,175536,175537,91,6,29,910629,8.99,-140.26,-3.2,-4.3,84.8,27.56,28.57,0
343,14682,14683,97,4,20,970420,0.02,-139.93,-3.4,-0.4,80.4,27.09,27.48,0
344,153086,153087,92,10,27,921027,8,165,2.1,-0.9,79.7,28.68,29.89,0
345,70560,70561,93,10,15,931015,-2.01,-109.99,-6.8,0.4,82,23.82,24.1,0
346,170542,170543,96,2,18,960218,-8,-170.06,-3.4,-6.1,75.9,28.68,29.23,0
347,32117,32118,94,11,1,941101,0.03,-179.87,2.6,2.1,72.3,29.46,30.21,0
348,136096,136097,95,11,19,951119,-4.99,165.16,-5.6,-2.7,75.1,28.93,29.63,0
349,71660,71661,96,10,19,961019,-2.04,-109.99,-5.8,1.8,87.5,22.33,22.07,0
350,162072,162073,96,11,28,961128,-8.06,-109.93,-6.5,0.2,78.9,24.32,24.61,0
351,154834,154835,98,2,8,980208,7.98,165.07,-6.3,-2.7,67.5,26.64,27.22,0
352,62289,62290,97,2,17,970217,2,164.96,-4,-2.5,82.9,28.23,29.66,0
353,177739,177740,97,7,10,970710,8.96,-140.33,-0.5,-3.1,85.2,27.56,28.42,0
354,13669,13670,94,1,12,940112,0.04,-139.99,-5.8,0.2,81,24.88,25.13,0
355,168960,168961,97,8,21,970821,-8.05,164.82,-5.6,6.1,85.2,27.85,28.59,0
356,97815,97816,93,6,30,930630,5.04,-124.97,-1.4,7.6,80.2,27.23,28.16,0
357,17763,17764,93,7,5,930705,0.01,-155.01,-4.7,-0.2,75.8,27.87,28.43,0
358,135808,135809,95,2,4,950204,-4.99,165.18,-2.1,-1.1,80.6,29.42,29.57,0
359,77406,77407,95,5,10,950510,-2,-139.95,-5.2,-4,82.6,26.14,26.51,0
360,141664,141665,97,2,1,970201,-5.01,-95.09,-2.5,3.9,79.1,24.8,25.52,0
361,35228,35229,96,10,2,961002,0.03,-95.15,-2.7,1.8,93.6,18.46,18.78,0
362,97986,97987,93,12,18,931218,5.06,-124.99,-7.1,2.7,77.1,26.32,27.36,0
363,148475,148476,96,7,31,960731,8.05,-125,3,4.6,89.7,26.09,28.03,0
364,52834,52835,92,5,30,920530,2.01,-155.02,-5.1,2.8,80.5,28.42,29.48,0
365,81224,81225,93,9,1,930901,-1.98,156.01,-2.2,1.2,89.8,26.59,28.26,0
366,32437,32438,95,9,17,950917,0.05,-179.9,-6,-0.8,81.9,27.19,27.43,0
367,21345,21346,97,8,18,970818,0,156.16,0.8,4.6,77.6,28.06,28.62,0
368,4083,4084,93,6,2,930602,-0.02,-109.97,-6.1,2.8,85.3,26.89,26.56,0
369,110417,110418,96,12,1,961201,5,156.07,-1.3,5.1,78,28.98,29.75,0
370,117163,117164,94,2,4,940204,5,-179.88,-4.6,-1.8,82.8,27.53,28.7,0
371,66636,66637,93,5,3,930503,1.97,-95.02,-3.7,4.4,82.8,27.89,29.14,0
372,150110,150111,96,4,18,960418,7.97,-155,-7.7,-4.9,78,26.83,27.54,0
373,24933,24934,93,11,20,931120,0,164.99,-2,1.3,72.5,28.98,30.17,0
374,22067,22068,93,11,11,931111,-0.01,157.51,2.8,-0.3,80.5,29.01,29.92,0
375,155828,155829,95,1,2,950102,8,-170.02,-7,-8.1,81.9,26.98,27.48,0
376,97289,97290,98,5,9,980509,4.97,-109.96,-2,-3.1,70.4,28.62,29.53,0
377,127916,127917,95,12,15,951215,-5,-139.91,-3.8,-3,80.4,25.5,25.79,0
378,82222,82223,96,8,24,960824,-2,156,-5.1,0.7,76.9,28.85,29.73,0
379,95726,95727,93,9,12,930912,5.03,-109.97,-2.4,1.8,76.7,26.05,27.26,0
380,177982,177983,98,3,10,980310,8.96,-140.33,-5.8,-6.9,78.8,25.69,26.69,0
381,153909,153910,95,1,28,950128,8.05,165.07,-6,-6.9,83.7,27.09,28.05,0
382,117684,117685,95,7,10,950710,4.99,-179.91,-3.3,-3.3,73.8,28.61,29.43,0
383,73266,73267,94,12,15,941215,-2.1,-124.88,-7.3,1.2,85,25.78,25.58,0
384,171733,171734,94,10,21,941021,-8.01,-179.93,-5.5,-0.5,74.2,29.66,30.23,0
385,176138,176139,93,2,20,930220,8.99,-140.27,-7.1,-6.4,87.5,26.23,27.17,0
386,108298,108299,97,6,9,970609,4.98,-154.92,-4,-2.4,85.4,26.83,28.52,0
387,130355,130356,95,9,19,950919,-4.99,-154.97,-7.4,-3.3,84.9,26.54,27.37,0
388,165543,165544,94,6,2,940602,-8.27,-155.01,-3.9,0.2,78.3,28.64,29.66,0
389,130983,130984,97,6,8,970608,-4.98,-154.98,-1.8,2.3,84.8,27.4,29.06,0
390,29581,29582,96,3,12,960312,-0.03,-170.04,-6.5,-1.3,82.6,25.89,26.29,0
391,165858,165859,95,4,13,950413,-8.29,-154.94,-1.2,-2.5,82,27.92,29.6,0
392,116755,116756,98,3,18,980318,4.97,-169.97,-6.7,-5.4,65.9,27.69,28.24,0
393,117420,117421,94,10,19,941019,5,-179.89,1,3.3,74.2,28.78,29.77,0
394,151035,151036,95,5,3,950503,8.03,156.04,1.7,1.7,84.4,27.88,29.04,0
395,73022,73023,94,4,15,940415,-2.02,-124.89,-5.4,-3.1,92.3,26.55,26.86,0
396,113359,113360,94,12,24,941224,5.04,165.01,1.8,-1.4,88.7,27.24,28.59,0
397,84787,84788,92,3,24,920324,-1.99,164.69,-1.6,1.1,85.2,27.89,29.41,0
398,147583,147584,94,2,20,940220,7.97,-125.01,-7.5,-3.8,88.3,27.67,27.74,0
399,138430,138431,97,2,3,970203,-4.99,-170,-4.8,-0.9,77.3,28.39,28.76,0
400,114558,114559,98,4,6,980406,5.03,165.01,-5.5,-3.6,82,28.06,28.46,0
401,65868,65869,96,6,20,960620,1.99,-179.85,-2.6,0.9,76,25.91,28.79,0
402,14211,14212,95,7,8,950708,0.02,-139.95,-7.3,0.9,79,25.55,25.66,0
403,62860,62861,93,1,21,930121,1.99,-170.01,-7.6,-0.3,71.9,28.4,28.76,0
404,147540,147541,94,1,8,940108,7.99,-124.99,-6.4,-0.9,92.6,26.19,27.85,0
405,8347,8348,93,2,20,930220,-0.02,-124.37,-4.9,-0.2,92.4,25.55,25.46,0
406,72272,72273,92,3,26,920326,-2.04,-124.91,-3.2,3.4,82,28.12,28.34,0
407,162558,162559,98,3,29,980329,-8.05,-109.93,-6.8,1.7,83.9,28.47,28.87,0
408,95681,95682,93,7,29,930729,5.01,-109.98,-4.6,6.7,79.1,26.84,27.73,0
409,25137,25138,94,6,12,940612,0,165.03,-2.9,-0.9,73.7,29.08,29.93,0
410,118954,118955,95,3,15,950315,5.03,-94.95,-3.5,-1.8,79.3,27.2,28.27,0
411,137612,137613,94,6,5,940605,-5,-170.01,-3.6,-1.9,84.2,28.09,29.25,0
412,72716,72717,93,6,13,930613,-2.03,-124.89,-6.7,3.3,80.8,26.93,27.13,0
413,41331,41332,91,5,7,910507,2.04,-110.15,-6.2,4.8,80.1,28,28.56,0
414,119452,119453,96,7,25,960725,5.08,-94.93,2.1,5.4,91.8,25.13,26.96,0
415,64821,64822,93,8,8,930808,2,-179.84,-3.4,-2,77.9,29.06,30.12,0
416,169286,169287,92,9,10,920910,-8,-170.03,-5.9,0.1,77.3,28.47,29.38,0
417,21946,21947,93,7,13,930713,0,157.51,2.6,2.4,84.8,27.98,29.64,0
418,52909,52910,92,8,13,920813,2,-155.04,-4.6,0.3,73.8,26.46,28.05,0
419,98579,98580,95,12,21,951221,5.33,-124.88,-4,5.3,73.3,25.52,26.81,0
420,97231,97232,98,3,12,980312,4.97,-109.97,-3.1,-5.2,85.3,28.46,29.12,0
421,124394,124395,92,9,1,920901,-5.05,-124.87,-6,2.9,80.9,25.74,25.75,0
422,80117,80118,97,3,9,970309,-1.98,-155.02,-2.9,0,88.3,26.67,26.75,0
423,56202,56203,96,9,21,960921,2.03,156.02,2.9,3,80,28.9,30.2,0
424,162486,162487,98,1,16,980116,-8.05,-109.92,-7.2,3,77,26.92,27.67,0
425,113335,113336,94,11,30,941130,5.03,165.02,-2.9,0.5,81.6,28.93,29.97,0
426,85978,85979,95,6,28,950628,-1.95,164.4,-4.2,-1.9,76.5,28.37,29.79,0
427,92778,92779,97,3,2,970302,-2,-95.05,-1.1,3.6,86.3,26.44,26.81,0
428,112938,112939,93,10,29,931029,5.05,165,0.4,0.6,82.4,28.35,29.18,0
429,128018,128019,96,3,26,960326,-5.02,-139.91,-5.4,-3.5,89.3,26.7,27.7,0
430,117691,117692,95,7,17,950717,5,-179.91,1.1,2.7,79.8,26.97,29.23,0
431,117839,117840,95,12,12,951212,4.99,-179.92,-5.7,0.9,74.2,28.42,28.99,0
432,119464,119465,96,8,6,960806,5.09,-94.9,1.5,7.1,89.7,24.74,26.49,0
433,72709,72710,93,6,6,930606,-2.03,-124.9,-6.6,1.8,78.8,27.32,27.43,0
434,20974,20975,96,8,12,960812,0.01,156.14,-4.9,-1.1,71.1,29.22,30.03,0
435,21013,21014,96,9,20,960920,0,156.12,3.3,0.7,69.5,29.54,30.29,0
436,45933,45934,92,7,22,920722,2.03,137.01,4.6,0.8,84.4,28.02,29.16,0
437,177745,177746,97,7,16,970716,8.96,-140.33,-5.4,-5.3,83.9,27.95,28.18,0
438,113765,113766,96,2,3,960203,5.03,164.99,-6.2,-2.2,76.2,28.08,29.4,0
439,79696,79697,96,1,13,960113,-1.97,-155.01,-8.6,-2.3,83.7,25.59,26.04,0
440,66548,66549,93,2,4,930204,1.97,-94.99,-1.7,0.9,85.9,26.11,27.01,0
441,17137,17138,91,10,18,911018,0.02,-154.98,-3.3,1.3,78.5,27.71,28.19,0
442,89668,89669,94,3,12,940312,-1.96,-179.86,-4.8,0,77.7,27.74,27.81,0
443,141108,141109,95,7,26,950726,-4.99,-95.2,-5.2,5.2,81.2,22.11,22.55,0
444,63423,63424,94,8,7,940807,2.02,-170.03,-1.9,0,69.3,28.74,29.74,0
445,158705,158706,94,12,3,941203,7.95,-94.99,-1.4,2.2,88.6,26.37,27.51,0
446,28323,28324,92,10,1,921001,-0.04,-170.04,-5.8,-0.1,76.2,27,27.71,0
447,79340,79341,94,9,19,940919,-1.98,-155.02,-4.7,-1.5,69.1,27.1,27.87,0
448,116097,116098,96,3,6,960306,4.98,-169.97,-5.6,-1.6,87,27.55,28.22,0
449,126208,126209,91,4,12,910412,-5.01,-139.98,-4,-2.5,85.2,27.34,27.96,0
450,8077,8078,92,5,26,920526,0.05,-124.4,-3.3,2.6,91.4,27,26.7,0
451,13588,13589,93,10,23,931023,0.04,-140,-4.8,2.2,82,24.76,25.06,0
452,138217,138218,96,7,5,960705,-4.99,-170.02,-7.5,2,73.7,28.28,28.61,0
453,54398,54399,97,1,23,970123,1.99,-154.97,-7,0.5,73.2,26.08,26.5,0
454,60991,60992,93,7,30,930730,2.07,164.99,0.6,-2.2,78.5,28.78,29.94,0
455,55340,55341,93,4,4,930404,2,156.01,-2.4,-3.2,85.2,27.44,29.45,0
456,92437,92438,96,3,26,960326,-1.99,-95.01,-3.8,1,91.8,26.19,26.59,0
457,55997,55998,95,10,28,951028,2,156.09,-5.7,-0.9,71.3,28.59,29.42,0
458,81086,81087,93,4,16,930416,-1.97,156,6.9,2.6,85.9,27.46,29.02,0
459,95857,95858,94,1,21,940121,5.03,-109.97,-3.6,1.5,92.9,25.81,26.44,0
460,173433,173434,95,8,18,950818,-8.02,-95.1,-5.2,4.3,83,21.06,22.12,0
461,64818,64819,93,8,5,930805,2,-179.83,-1.5,-0.2,75.6,28.9,30.17,0
462,76587,76588,93,2,10,930210,-1.98,-139.99,-5.3,-2.1,86.3,26.14,26.19,0
463,98113,98114,94,4,24,940424,5.06,-124.99,-4.3,3.5,85.8,27.69,28.74,0
464,158662,158663,94,10,21,941021,7.95,-95,2.9,2.5,91.3,25.86,27.39,0
465,140069,140070,96,11,13,961113,-5.03,-179.89,0.4,-0.1,75.9,28.08,29.64,0
466,170813,170814,96,11,15,961115,-8.01,-170.05,-3.5,-2.5,83.2,28.21,29.23,0
467,15459,15460,94,2,22,940222,0,142.97,4.6,-3.7,86,28.39,28.85,0
468,80155,80156,97,4,16,970416,-1.98,-155.02,-5.6,-2.7,84.8,27.91,28.11,0
469,62385,62386,97,5,24,970524,2,164.98,10.9,-0.5,82.9,28.08,29.38,0
470,14975,14976,98,2,7,980207,0.02,-139.93,-2.9,-6.3,76.5,28.4,29.06,0
471,124118,124119,91,11,30,911130,-5.05,-124.87,-6.5,1.4,83.6,26.34,26.36,0
472,102504,102505,95,9,2,950902,5.02,-139.97,-4.7,4.6,78.8,25.83,27.19,0
473,175655,175656,91,10,26,911026,9,-140.25,-0.5,0.1,82,27.64,28.69,0
474,139068,139069,93,8,5,930805,-4.98,-179.89,-2.4,0.8,77.9,29.04,29.91,0
475,156363,156364,96,6,20,960620,8.03,-170.03,-5.9,-3.1,79.6,27.16,27.79,0
476,91206,91207,98,6,13,980613,-1.99,-179.84,-3.8,-2.4,87.9,27.96,29.29,0
477,64509,64510,97,12,21,971221,1.98,-170.01,-2,-5.1,83.2,28.36,28.99,0
478,150447,150448,97,3,21,970321,7.95,-155,-7.1,-4.2,77.9,27.21,27.79,0
479,89820,89821,94,8,11,940811,-2,-179.89,-2.1,1.6,76.3,29.02,30.35,0
480,45418,45419,97,4,16,970416,1.96,-125.03,-1.2,2.2,80.2,27.26,27.89,0
481,19730,19731,92,6,24,920624,0.01,156.04,5.1,3.3,87.2,27.63,29.28,0
482,136802,136803,98,1,16,980116,-5,165.2,-0.5,-1.7,77.2,29.04,29.98,0
483,97237,97238,98,3,18,980318,4.98,-109.97,-3.4,-4.1,86.5,27.55,28.79,0
484,15434,15435,94,1,28,940128,0,142.98,1.4,-0.9,80.6,28.11,29.08,0
485,128929,128930,91,10,24,911024,-4.99,-154.99,-5.9,-2,75.8,28.33,28.51,0
486,60699,60700,92,10,11,921011,2.05,164.98,-4.4,-0.2,75,29.52,30.2,0
487,173904,173905,96,12,1,961201,-8.02,-95.08,-6,3,76.7,21.98,22.19,0
488,32537,32538,95,12,26,951226,0.01,-179.89,-7.3,0.4,73.6,27.55,27.98,0
489,5653,5654,97,12,13,971213,0.02,-109.99,1.9,3.4,88.8,26.29,28.48,0
490,63864,63865,96,3,16,960316,1.96,-170.03,-4.2,-4.7,86.1,27.07,27.11,0
491,140464,140465,97,12,13,971213,-5.02,-179.96,-3.7,1.6,85.2,29.53,30.29,0
492,80494,80495,98,3,21,980321,-2,-154.98,-1.1,-7.3,81.5,28.21,28.94,0
493,115188,115189,93,9,9,930909,4.99,-169.98,-4.9,1,81.8,28.89,29.69,0
494,67135,67136,95,5,5,950505,1.97,-95.01,-1.7,4.3,91,24.02,24.57,0
495,45805,45806,98,5,8,980508,1.94,-125.05,-2.5,-2.2,86.6,26.74,29.17,0
496,96005,96006,94,6,18,940618,5.08,-109.97,-0.5,6.1,82.9,26.31,26.53,0
497,70039,70040,92,5,12,920512,-2.02,-109.99,-6.7,2.9,93.2,27.21,27.84,0
498,54962,54963,91,10,24,911024,2,156,2.6,-1.6,75,27.67,28.94,0
499,12802,12803,91,8,29,910829,0.02,-140.05,-7.8,-1.4,85.5,25.51,25.67,0
500,173492,173493,95,10,16,951016,-8.02,-95.09,-5.3,2.9,79,21.18,22.12,0
501,51520,51521,91,3,20,910320,1.99,147.01,4.1,2.6,78.1,28.33,29.24,0
502,165294,165295,93,9,26,930926,-8.28,-154.97,-8.7,0.3,82.7,28.24,28.71,0
503,150342,150343,96,12,6,961206,7.97,-154.98,-6,-3.1,77.1,26.91,28.05,0
504,51957,51958,94,1,18,940118,1.99,146.99,-1.4,0.3,78.9,28.43,29.34,0
505,147407,147408,93,8,28,930828,7.99,-125.01,-0.3,2.3,96.1,25.18,28.18,0
506,169428,169429,93,1,30,930130,-8,-170.02,5.4,-4.4,77.7,29.42,29.79,0
507,133088,133089,97,1,26,970126,-5.02,156.02,2.3,-0.9,76.2,29.41,29.89,0
508,31621,31622,93,6,23,930623,0.03,-179.88,0.7,-0.5,85.6,26.89,29.5,0
509,117609,117610,95,4,26,950426,5.01,-179.9,-5.9,-1.4,87.4,26.76,28.82,0
510,158970,158971,96,1,20,960120,8.05,-94.95,-1.5,-4.2,83.8,25.99,26.59,0
511,167273,167274,92,10,28,921028,-7.98,164.98,-6.5,5,85.2,27.53,28.29,0
512,4593,4594,94,11,14,941114,0.01,-110.03,-5.3,3.3,82.1,23.15,23.93,0
513,139110,139111,93,9,16,930916,-4.98,-179.89,-3.8,-2.5,76.3,29.08,29.91,0
514,116183,116184,96,5,31,960531,4.98,-169.94,-2.9,1.7,90.9,27.19,28.44,0
515,79672,79673,95,12,20,951220,-1.97,-155,-5.6,-4.4,82.5,25.4,26.51,0
516,129900,129901,94,6,21,940621,-4.99,-154.98,-6.7,-1.8,72.7,28.5,28.83,0
517,165076,165077,93,2,20,930220,-8.26,-154.96,1.1,1.2,72.7,27.1,29.39,0
518,97790,97791,93,6,5,930605,5.04,-124.97,-4.3,-3.2,82.5,28.19,28.81,0
519,56747,56748,98,6,5,980605,2.07,156.2,-4.7,-0.5,80.2,28.64,28.97,0
520,20936,20937,96,7,5,960705,0.01,156.07,3.1,-3.3,75.7,28.66,29.49,0
521,91424,91425,93,6,17,930617,-1.99,-94.97,-3.8,3.9,87.2,24.56,24.33,0
522,114529,114530,98,3,8,980308,5.03,165.02,-5.1,-3.7,81.6,27.99,28.32,0
523,78712,78713,92,7,14,920714,-2.02,-154.98,-5.8,-2.8,80.5,27.77,28.51,0
524,70611,70612,93,12,5,931205,-2.01,-109.99,-5,1.5,86.4,23.38,23.27,0
525,45584,45585,97,9,29,970929,1.95,-125.03,-2.8,5.1,76.9,28.01,28.64,0
526,72779,72780,93,8,15,930815,-2.04,-124.89,-3.1,0.6,88.8,24.4,24.19,0
527,126805,126806,92,11,29,921129,-4.97,-139.97,-3.4,-4.6,74.2,26.16,26.89,0
528,63831,63832,96,2,12,960212,1.96,-170.02,-7.2,-0.4,82.7,25.94,26.55,0
529,128971,128972,91,12,5,911205,-4.99,-155,1.7,-2.9,84,27.49,29,0
530,100073,100074,96,3,23,960323,5,136.98,-5.4,-6,80.8,28.89,29.2,0
531,154856,154857,98,3,2,980302,7.99,165.07,-5.8,-4.5,81,26.88,27.92,0
532,171595,171596,94,6,5,940605,-8.01,-179.94,-4.5,2.2,78.1,29.27,29.88,0
533,98523,98524,95,10,26,951026,5.29,-124.87,-1.4,7.4,80.2,25.64,27.23,0
534,50579,50580,96,1,2,960102,2.23,-140.88,-5.9,2.5,83.8,24.96,25.62,0
535,113357,113358,94,12,22,941222,5.05,165.01,-0.6,-4.1,91,27.87,28.48,0
536,170879,170880,97,1,20,970120,-8.02,-170.03,-5.1,-6.2,76.3,27.92,29.08,0
537,17089,17090,91,8,31,910831,0.03,-154.98,-8.4,-2.1,80.1,26.96,27.2,0
538,56200,56201,96,9,19,960919,2.03,156.02,1.9,2.4,76.4,29.25,30.24,0
539,174041,174042,97,4,17,970417,-8.01,-95.12,-4.8,3.5,83.5,26.6,27.28,0
540,12945,12946,92,1,19,920119,0.03,-140.04,0.8,-0.2,77.1,27.21,27.98,0
541,12483,12484,90,7,23,900723,0.01,-139.92,-6.9,1.8,81.1,26.55,26.74,0
542,103347,103348,98,1,28,980128,4.91,-139.85,-3.1,-5.6,81.2,27.92,28.58,0
543,8315,8316,93,1,19,930119,-0.02,-124.37,-7.7,-1.1,83,24.21,23.93,0
544,170901,170902,97,2,11,970211,-8.01,-170.03,-8,0,76.3,28.6,29.14,0
545,98897,98898,96,11,3,961103,5.12,-124.88,-2.2,3.5,90.8,24.78,25.5,0
546,73082,73083,94,6,14,940614,-2.01,-124.89,-7.4,2.6,85.2,26.87,27.07,0
547,9868,9869,97,4,29,970429,-0.18,-124.38,-4.4,2.9,87.4,27.01,27.16,0
548,135596,135597,94,7,7,940707,-4.98,165.18,-1.7,-1.6,84.3,28.42,29.56,0
549,21404,21405,97,10,16,971016,0.07,156.18,-3.6,3.7,77.2,28.1,28.59,0
550,78068,78069,97,5,14,970514,-2.02,-139.94,-6.8,2.8,73.1,28.46,28.53,0
551,55870,55871,95,1,15,950115,2.02,156,1.6,-2.2,89.9,27.44,28.86,0
552,45496,45497,97,7,3,970703,1.97,-125.05,-6.3,6.2,76.9,28.17,28.41,0
553,99334,99335,98,1,14,980114,5.15,-124.87,-4.8,-7.5,78,28.34,28.64,0
554,30404,30405,98,6,13,980613,-0.03,-170.02,-3.1,-2.2,89.6,27.64,27.62,0
555,67819,67820,98,4,15,980415,1.98,-94.99,-3.1,0.5,84.6,28.9,30.23,0
556,67726,67727,98,1,12,980112,1.98,-95,-1.7,-3.9,83,28.78,29.26,0
557,99311,99312,97,12,22,971222,5.14,-124.87,-3,-8.2,80.8,27.78,28.44,0
558,21852,21853,93,4,10,930410,0,157.5,-0.8,-2.5,84,27.71,29.35,0
559,99113,99114,97,6,7,970607,5.14,-124.87,2.4,4.8,81.2,28.1,28.65,0
560,91499,91500,93,8,31,930831,-1.99,-94.98,-3.2,3.1,92.5,20.98,20.96,0
561,122415,122416,92,12,22,921222,-4.99,-109.99,-6.6,1.5,80.1,23.8,23.65,0
562,20041,20042,93,6,17,930617,0.01,156.02,7.2,-0.5,79.4,28.21,29,0
563,148548,148549,96,10,12,961012,8.03,-125.01,0.1,7.2,74.8,26.92,27.74,0
564,45588,45589,97,10,3,971003,1.98,-125.04,-0.6,4.4,80.6,27.62,28.67,0
565,72043,72044,98,3,25,980325,-1.99,-110.01,-1.8,0.5,83.3,28.22,29.63,0
566,131991,131992,94,1,25,940125,-5,156.05,7.5,-3,81.4,28.57,28.98,0
567,29440,29441,95,10,23,951023,-0.02,-170.04,-5.7,-0.2,67.8,26.01,26.23,0
568,130126,130127,95,2,2,950202,-4.99,-154.97,-2.1,-3.9,77.5,27.17,28.84,0
569,149570,149571,93,12,9,931209,7.95,-155.02,-4.2,-3.3,93,26.09,28.22,0
570,56163,56164,96,8,13,960813,2.02,156.02,-2,-1.1,79.3,28.94,30.19,0
571,8594,8595,93,10,25,931025,-0.02,-124.39,-4.3,-1.5,87.5,23.72,24.02,0
