,Time,Rad Flow,Fpv Close,Fpv Open,High,Bypass,BpvClose,BpvOpen,Class,Outlier
610,56,0,108,1,56,23,52,51,0,0
611,37,-1,78,-3,20,-7,42,57,16,0
612,40,-2,86,0,38,0,46,47,2,0
613,44,0,80,0,42,-24,36,39,2,0
614,37,0,78,0,10,-5,42,68,26,0
615,49,0,110,0,50,29,61,61,0,0
616,38,0,76,0,38,1,37,37,0,0
617,37,0,106,-2,26,0,69,80,12,0
618,46,0,88,0,46,10,42,41,0,0
619,52,-1,83,0,52,-2,31,32,0,0
620,46,0,83,-1,44,-25,37,39,2,0
621,37,0,76,0,28,20,39,48,8,0
622,37,0,105,1,26,0,68,79,12,0
623,37,0,82,-1,34,0,45,48,2,0
624,37,0,105,6,34,11,68,71,4,0
625,37,0,76,0,24,27,40,53,14,0
626,44,0,86,-3,44,0,43,42,0,0
627,37,0,97,0,30,-24,60,66,6,0
628,37,0,75,0,28,-15,38,46,8,0
629,41,0,79,1,42,4,38,38,0,0
630,45,-1,79,0,44,-15,34,35,2,0
631,51,0,85,0,52,5,34,33,0,0
632,45,-2,86,-1,44,0,41,42,0,0
633,45,3,79,0,44,0,34,35,2,0
634,37,0,77,2,24,-24,40,54,14,0
635,37,0,105,0,30,-4,68,74,6,0
636,39,0,83,1,38,0,45,44,0,0
637,49,0,95,0,46,-12,47,49,2,0
638,56,0,88,8,56,2,32,31,0,0
639,37,0,77,0,-6,-10,41,85,44,0
640,44,2,79,1,44,7,36,35,0,0
641,37,0,77,0,6,2,40,72,32,0
642,43,0,84,-2,42,-5,41,43,2,0
643,37,0,104,0,30,-16,67,73,6,0
644,49,2,86,0,46,-19,38,40,2,0
645,37,0,76,0,30,10,40,45,6,0
646,51,0,79,0,52,14,28,27,0,0
647,45,-1,76,0,44,-12,31,32,2,0
648,49,0,87,0,50,1,38,38,0,0
649,37,0,95,0,18,26,58,77,18,0
650,42,3,77,-1,42,0,36,36,0,0
651,43,-2,81,2,44,23,37,37,0,0
652,37,0,76,0,36,-18,38,39,2,0
653,37,0,96,0,36,-15,59,60,2,0
654,56,0,107,0,56,26,51,50,0,0
655,43,0,86,0,42,-18,43,45,2,0
656,44,0,75,0,44,8,31,31,0,0
657,52,-3,83,0,52,0,32,32,0,0
658,49,2,80,0,50,0,31,31,0,0
659,44,0,82,-2,44,19,38,38,0,0
660,40,0,97,-2,38,0,57,58,2,0
661,46,2,83,0,44,-23,37,39,2,0
662,42,4,93,0,42,1,52,52,0,0
663,46,1,87,0,44,-14,41,43,2,0
664,37,0,79,8,2,-11,43,77,34,0
665,37,0,76,0,26,-27,40,50,10,0
666,76,-1,81,0,-40,0,5,122,118,0
667,37,0,78,0,-6,-28,41,86,44,0
668,42,0,88,-1,42,0,45,46,2,0
669,46,1,106,0,46,1,60,60,0,0
670,60,0,110,-6,60,0,50,51,2,0
671,45,0,83,0,44,-16,38,39,2,0
672,52,-2,81,0,52,-2,28,29,0,0
673,43,2,90,0,42,0,47,49,2,0
674,49,0,86,0,50,9,37,37,0,0
675,37,5,81,1,36,0,43,44,2,0
676,53,0,84,0,52,-10,31,32,2,0
677,42,3,77,1,42,0,35,36,0,0
678,49,4,83,0,50,14,34,33,0,0
679,51,3,78,0,52,13,27,26,0,0
680,37,0,106,-4,34,1,68,72,4,0
681,43,0,79,0,44,10,35,35,0,0
682,50,3,83,2,50,0,32,33,2,0
683,51,1,80,0,52,18,29,28,0,0
684,37,0,83,0,8,-28,46,75,28,0
685,56,0,87,8,56,0,31,30,0,0
686,56,0,96,0,56,12,40,39,0,0
687,45,0,88,-57,44,-511,42,44,2,0
688,53,0,102,-5,54,7,48,48,0,0
689,80,0,84,4,-36,25,5,121,116,0
690,51,-1,79,0,50,-30,27,30,2,0
691,37,0,79,-3,24,-5,42,55,14,0
692,42,2,83,0,42,0,40,41,2,0
693,56,1,96,0,54,16,40,42,2,0
694,41,-2,81,0,38,-14,41,43,2,0
695,37,0,97,-2,20,0,60,76,16,0
696,44,0,87,0,42,-17,43,46,2,0
697,46,0,88,-4,46,0,43,42,0,0
698,50,-2,83,0,50,0,34,34,0,0
699,45,5,82,0,44,0,37,38,0,0
700,43,0,77,7,42,-7,34,35,2,0
701,43,4,79,0,42,0,35,37,2,0
702,48,0,85,0,50,31,37,36,0,0
703,50,0,81,-1,50,0,31,32,2,0
704,57,-5,86,0,56,0,30,30,0,0
705,41,3,78,0,38,-10,37,39,2,0
706,44,1,79,0,44,8,35,35,0,0
707,39,-1,79,0,38,0,40,41,0,0
708,37,0,83,0,28,-2,46,54,8,0
709,37,0,94,0,10,16,57,84,28,0
710,49,0,79,1,50,4,30,30,0,0
711,37,0,79,4,-2,0,41,81,40,0
712,41,1,83,0,38,0,42,44,2,0
713,37,0,106,0,30,-4,69,75,6,0
714,42,0,85,0,42,1,44,44,0,0
715,49,0,78,0,50,9,29,29,0,0
716,37,0,77,0,8,0,41,70,28,0
717,47,0,90,0,46,0,42,43,0,0
718,44,-2,106,4,44,7,63,62,0,0
719,44,2,108,-1,44,6,64,64,0,0
720,37,0,79,0,36,-6,41,43,2,0
721,49,0,88,2,50,0,39,39,0,0
722,37,0,76,0,20,-25,39,55,16,0
723,50,1,77,0,50,0,28,28,0,0
724,53,1,84,0,52,-11,31,32,2,0
725,45,0,79,0,46,22,33,32,0,0
726,37,5,76,0,36,2,39,40,0,0
727,49,0,83,0,50,7,34,33,0,0
728,37,0,94,-6,10,8,57,84,28,0
729,53,0,86,0,54,7,33,32,0,0
730,57,5,83,1,56,0,26,26,0,0
731,38,-4,110,0,38,0,72,71,0,0
732,37,-1,81,-3,36,-10,43,44,2,0
733,56,0,82,0,54,-17,26,28,2,0
734,56,4,79,0,54,-6,24,25,2,0
735,37,0,94,8,30,0,57,63,6,0
736,49,2,84,0,46,-15,35,37,2,0
737,44,4,81,0,44,19,37,37,0,0
738,49,0,88,1,46,-26,39,41,2,0
739,44,0,79,-1,44,-2,35,35,0,0
740,41,1,86,-6,42,31,45,44,0,0
741,55,0,95,-2,54,13,40,41,2,0
742,85,3,88,0,2,1,3,86,82,0
743,37,0,104,-1,20,0,67,84,16,0
744,43,1,81,0,42,0,38,39,2,0
745,56,0,86,6,56,5,31,30,0,0
746,44,0,83,0,44,1,39,39,0,0
747,41,5,76,0,42,4,35,35,0,0
748,49,0,84,0,50,4,35,35,0,0
749,37,0,91,-3,16,0,53,75,22,0
750,42,-5,81,0,42,0,39,40,0,0
751,37,0,81,0,36,-10,44,45,2,0
752,50,-2,89,-3,50,0,39,40,0,0
753,52,0,85,0,52,0,33,33,0,0
754,56,3,86,0,56,20,30,29,0,0
755,50,-5,110,6,50,0,60,61,2,0
756,44,2,79,0,42,-16,35,37,2,0
757,41,-2,78,0,38,-21,37,39,2,0
758,51,1,84,0,52,3,33,32,0,0
759,37,0,81,-1,36,0,44,44,0,0
760,37,0,76,0,20,-4,39,55,16,0
761,37,0,83,2,36,0,46,46,0,0
762,47,-1,90,4,46,0,43,44,0,0
763,37,0,83,0,2,-9,46,80,34,0
764,51,2,77,0,50,-23,26,28,2,0
765,37,-1,75,-3,30,-6,38,44,6,0
766,45,-1,79,0,46,24,33,32,0,0
767,43,-4,79,0,42,3,36,38,2,0
768,49,0,79,1,50,7,30,30,0,0
769,43,0,95,0,44,25,52,51,0,0
770,55,0,82,2,54,173,26,28,2,0
771,37,0,95,0,18,6,58,77,18,0
772,56,1,79,0,56,1,23,23,0,0
773,41,0,76,0,38,-22,35,37,2,0
774,46,0,83,-4,46,14,37,37,0,0
775,39,0,79,2,38,0,40,41,0,0
776,37,0,81,0,34,6,45,48,2,0
777,37,2,90,0,28,0,53,62,8,0
778,50,0,80,0,50,0,30,31,0,0
779,56,0,90,0,54,-12,34,35,2,0
780,63,-3,111,0,62,0,47,49,2,0
781,49,-4,111,0,50,0,62,62,0,0
782,37,0,81,0,38,25,43,42,0,0
783,39,-1,106,0,38,0,66,67,0,0
784,51,0,84,0,50,-17,33,35,2,0
785,43,0,75,0,42,-7,32,34,2,0
786,40,2,80,0,38,0,40,41,2,0
787,43,-5,86,0,44,8,42,42,0,0
788,46,1,83,0,44,-19,37,39,2,0
789,37,0,80,0,38,20,43,41,0,0
790,44,3,86,0,42,-9,43,45,2,0
791,49,0,100,0,46,-18,52,54,2,0
792,43,0,84,3,42,0,42,43,2,0
793,44,0,76,-1,42,-21,32,34,2,0
794,39,-3,91,0,2,-16,51,88,36,0
795,41,1,80,0,42,10,39,39,0,0
796,51,1,78,0,52,31,27,26,0,0
797,37,0,76,0,20,24,40,55,16,0
798,45,-5,76,0,44,0,31,32,0,0
799,37,0,104,0,20,8,67,84,16,0
800,37,0,75,0,28,-17,38,46,8,0
801,37,0,82,0,-4,-30,45,87,42,0
802,37,0,106,0,26,-4,69,80,12,0
803,51,0,86,0,52,25,36,35,0,0
804,37,0,79,0,34,22,42,46,4,0
805,47,4,84,-5,46,0,37,38,0,0
806,45,5,84,0,44,0,39,40,0,0
807,53,5,86,0,52,-6,33,34,2,0
808,56,5,97,0,54,9,40,42,2,0
809,37,3,77,0,36,0,41,41,0,0
810,55,0,95,-2,54,-4,40,41,2,0
811,49,-3,76,-6,50,0,27,27,0,0
812,45,0,80,-4,46,25,35,34,0,0
813,49,0,81,1,46,-10,33,35,2,0
814,45,0,79,0,44,-10,34,35,2,0
815,45,0,86,-7,44,-10,40,42,2,0
816,44,0,88,0,44,1,45,44,0,0
817,37,0,78,-1,10,-19,42,68,26,0
818,38,3,76,0,38,0,37,37,0,0
819,54,-4,88,0,54,0,34,34,0,0
820,52,0,88,-1,52,0,36,36,0,0
821,47,0,84,2,46,0,38,38,0,0
822,49,0,111,0,46,-30,62,64,2,0
823,53,0,104,5,54,14,51,49,0,0
824,37,0,82,-1,36,8,45,46,2,0
825,45,0,81,0,46,18,35,34,0,0
826,37,0,100,0,30,-30,64,69,6,0
827,45,0,86,0,46,7,40,39,0,0
828,46,-2,109,0,46,0,64,63,0,0
829,40,1,97,0,38,0,57,59,2,0
830,45,-3,77,0,44,0,32,33,0,0
831,44,1,83,0,42,-19,39,41,2,0
832,41,0,81,-7,42,1,40,40,0,0
833,41,2,97,0,38,-26,55,58,2,0
834,44,3,83,0,42,-11,40,42,2,0
835,37,0,77,0,20,-10,40,56,16,0
836,53,0,86,0,52,-17,33,35,2,0
837,45,0,86,0,46,23,41,40,0,0
838,44,1,80,0,44,17,36,36,0,0
839,37,0,95,0,16,-5,58,79,22,0
840,55,-3,82,1,54,0,27,28,0,0
841,53,0,86,0,52,-10,33,34,2,0
842,41,0,82,0,38,-18,41,43,2,0
843,42,-3,97,1,42,0,56,56,0,0
844,37,0,82,0,16,0,45,66,22,0
845,42,-1,86,-3,42,-5,44,45,2,0
846,46,-1,107,0,46,0,61,60,0,0
847,37,1,79,0,36,0,42,43,0,0
848,55,0,87,-2,54,-6,32,33,2,0
849,41,1,77,0,42,31,36,35,0,0
850,67,-2,109,-1,68,0,43,42,0,0
851,43,0,84,3,42,0,41,43,2,0
852,49,1,82,0,50,13,33,33,0,0
853,37,0,79,-1,28,17,42,50,8,0
854,45,-3,83,0,44,-1,38,39,2,0
855,50,3,85,0,50,0,36,36,0,0
856,45,0,82,5,44,0,37,38,0,0
857,44,1,81,0,44,5,37,37,0,0
858,45,-7,81,0,44,0,36,37,2,0
859,52,-1,102,0,52,0,50,51,0,0
860,41,0,88,5,38,-1,47,49,2,0
861,37,0,79,0,36,20,41,43,2,0
862,37,0,94,0,10,-3,57,84,26,0
863,44,3,85,0,44,15,41,41,0,0
864,37,-1,104,0,16,-26,67,88,22,0
865,44,2,107,0,44,1,63,63,0,0
866,37,0,80,0,24,22,43,57,14,0
867,51,-5,79,0,50,-18,28,30,2,0
868,51,0,81,-7,52,22,30,30,0,0
869,49,2,102,0,50,1,53,53,0,0
870,44,0,109,0,44,0,65,66,0,0
871,45,3,77,0,44,0,33,34,0,0
872,37,0,95,0,18,22,58,77,20,0
873,47,-1,89,-2,46,0,41,42,0,0
874,37,0,83,0,16,16,46,67,22,0
875,41,-1,77,0,42,20,36,35,0,0
876,37,1,90,-1,20,0,52,69,16,0
877,48,2,106,-6,46,0,58,60,2,0
878,38,0,77,3,38,0,39,39,0,0
879,52,3,85,0,52,0,33,33,0,0
880,43,0,83,0,44,20,39,39,0,0
881,41,0,83,2,38,-1,42,44,2,0
882,43,-5,81,0,42,0,38,39,2,0
883,53,0,81,0,54,61,27,26,0,0
884,42,3,82,0,42,0,39,41,2,0
885,37,0,75,3,28,0,38,46,8,0
886,37,0,76,0,26,-7,40,50,10,0
887,37,0,83,0,30,-1,46,52,6,0
888,37,0,95,0,8,-29,57,87,30,0
889,43,0,81,4,42,0,37,39,2,0
890,37,0,79,0,38,28,42,41,0,0
891,41,0,80,0,42,5,39,39,0,0
892,55,0,82,1,54,86,26,28,2,0
893,52,3,77,0,52,0,25,25,0,0
894,53,1,80,0,54,3,27,26,0,0
895,41,-5,82,0,38,-17,41,43,2,0
896,52,-4,87,0,52,-1,35,35,0,0
897,44,1,81,0,42,-20,38,40,2,0
898,45,1,84,-3,44,0,40,41,0,0
899,37,0,80,8,28,0,43,52,8,0
900,41,-4,75,0,42,0,34,34,0,0
901,37,1,79,0,36,0,42,43,2,0
902,43,-2,77,0,44,12,34,33,0,0
903,37,0,76,2,36,0,39,40,0,0
904,41,-4,76,-2,38,-10,35,37,2,0
905,53,0,81,0,52,-28,27,29,2,0
906,37,0,76,1,26,5,40,50,10,0
907,43,0,84,-1,42,-4,41,43,2,0
908,41,-2,80,0,42,19,39,39,0,0
909,41,4,79,0,38,-4,38,40,2,0
910,37,0,82,0,26,-26,45,56,10,0
911,44,-104,88,0,44,0,44,44,0,0
912,43,4,84,0,42,0,42,43,2,0
913,37,0,76,0,24,-5,40,53,14,0
914,83,0,86,0,-4,6,3,92,88,0
915,37,0,77,0,8,-5,41,70,28,0
916,53,2,83,0,54,21,30,28,0,0
917,37,0,79,0,36,2,42,43,2,0
918,37,0,76,6,28,0,39,48,8,0
919,37,0,75,0,28,84,38,46,8,0
920,46,-2,79,0,44,-27,33,35,2,0
921,37,0,79,0,16,7,43,64,22,0
922,52,-2,81,0,52,0,29,30,0,0
923,41,3,78,0,38,0,37,39,2,0
924,50,0,78,-2,50,0,28,29,2,0
925,45,-2,81,0,46,13,35,34,0,0
926,37,0,75,0,18,0,38,57,18,0
927,51,0,83,0,52,30,32,31,0,0
928,37,0,94,0,10,15,57,84,28,0
929,41,-2,76,0,38,-12,35,37,2,0
930,48,-4,86,0,50,19,37,37,0,0
931,37,0,97,0,34,-20,60,64,4,0
932,37,0,92,2,10,0,54,81,28,0
933,49,-1,106,0,50,0,57,57,0,0
934,37,0,103,0,18,-15,66,85,18,0
935,37,0,79,0,28,11,42,50,8,0
936,56,0,107,5,56,0,51,50,0,0
937,41,0,79,0,38,-22,38,41,2,0
938,37,0,77,0,30,17,40,46,6,0
939,41,-3,89,4,42,0,48,48,0,0
940,53,0,86,-1,54,20,33,32,0,0
941,46,0,102,0,46,4,57,56,0,0
942,51,1,83,0,52,6,31,31,0,0
943,37,0,80,0,18,26,43,62,18,0
944,37,-2,106,-1,28,0,69,77,8,0
945,45,0,86,0,46,6,41,40,0,0
946,43,0,79,0,42,-13,35,37,2,0
947,42,5,86,3,42,0,44,45,2,0
948,46,0,79,0,46,3,34,33,0,0
949,37,0,75,0,34,-22,38,41,2,0
950,44,-5,81,0,44,0,38,37,0,0
951,37,0,106,0,26,3,69,80,12,0
952,37,-1,90,-1,8,14,52,82,30,0
953,56,0,95,0,56,11,40,39,0,0
954,53,3,104,0,54,5,50,49,0,0
955,41,0,79,0,42,20,39,38,0,0
956,37,0,98,-2,28,-30,61,70,8,0
957,105,4,108,0,70,0,2,38,36,0
958,44,-2,108,0,42,-27,64,66,2,0
959,38,-4,78,0,-2,-1,40,81,40,0
960,55,1,86,0,54,0,30,32,2,0
961,44,-5,81,7,44,0,38,37,0,0
962,44,2,102,0,44,8,58,58,0,0
963,41,-3,81,0,42,5,40,40,0,0
964,53,0,81,0,52,-4,28,30,2,0
965,43,1,80,-7,42,0,37,39,2,0
966,49,0,83,-2,50,17,34,34,0,0
967,54,5,85,0,54,0,31,31,0,0
968,43,-5,82,0,44,21,39,38,0,0
969,46,2,81,0,46,0,35,35,0,0
970,45,4,83,0,44,-1,38,39,2,0
971,41,5,84,0,38,-23,43,46,2,0
972,37,0,104,0,16,-11,67,88,22,0
973,41,0,88,-7,38,-1,48,50,2,0
974,39,0,81,-6,38,0,42,42,0,0
975,45,0,76,0,46,17,31,30,0,0
976,37,0,107,0,28,26,69,78,8,0
977,43,-3,106,0,44,25,62,62,0,0
978,37,0,81,0,10,25,44,70,26,0
979,44,0,83,0,42,-18,39,41,2,0
980,37,0,76,-3,26,0,39,50,12,0
981,37,0,95,0,28,18,58,67,8,0
982,41,-2,81,0,42,19,41,40,0,0
983,37,4,75,0,20,15,38,54,16,0
984,45,-2,83,6,44,0,38,39,2,0
985,46,1,83,0,46,3,37,36,0,0
986,37,0,97,0,26,-4,60,71,12,0
987,43,-1,75,0,42,-21,32,34,2,0
988,37,0,108,-2,36,0,70,71,2,0
989,44,0,86,0,44,6,43,42,0,0
990,37,0,96,0,34,19,59,62,4,0
991,58,1,88,0,56,0,30,31,2,0
992,37,0,77,0,2,-11,40,75,34,0
993,37,0,99,0,30,4,61,68,6,0
994,52,3,81,0,52,0,29,30,0,0
995,39,2,86,0,38,0,48,48,0,0
996,37,0,79,0,16,10,42,63,22,0
997,46,1,84,-3,46,13,39,38,0,0
998,49,0,84,5,50,0,35,35,0,0
999,38,1,76,0,38,4,38,37,0,0
1000,43,-1,79,0,44,15,35,35,0,0
1001,44,0,77,0,42,-30,33,35,2,0
1002,50,0,83,-2,50,0,32,33,2,0
1003,48,0,78,0,50,20,30,29,0,0
1004,51,1,81,-3,52,13,30,30,0,0
1005,45,-4,83,0,46,11,37,36,0,0
1006,41,0,76,0,42,21,35,35,0,0
1007,48,0,82,0,46,-13,34,35,2,0
1008,41,0,88,0,38,-20,47,49,2,0
1009,42,1,87,5,42,0,45,46,0,0
1010,48,2,79,0,46,0,31,33,2,0
1011,37,0,80,3,30,0,43,49,6,0
1012,37,0,75,-2,26,-11,38,49,10,0
1013,41,2,81,2,42,1,40,40,0,0
1014,37,0,80,0,10,29,43,70,26,0
1015,44,1,84,-2,42,-18,41,43,2,0
1016,43,0,82,-7,42,-7,39,41,2,0
1017,53,0,83,0,52,-13,30,32,2,0
1018,48,0,86,0,46,0,38,40,2,0
1019,43,1,93,0,42,0,51,52,2,0
1020,51,-2,88,-5,50,-18,37,39,2,0
1021,41,-1,78,0,42,16,37,37,0,0
1022,46,0,77,0,46,0,32,31,0,0
1023,37,0,82,1,18,-17,45,64,18,0
1024,44,-1,83,0,44,3,40,39,0,0
1025,41,0,75,0,42,17,34,34,0,0
1026,53,0,86,0,52,-4,33,34,2,0
1027,50,3,78,-5,50,0,29,29,0,0
1028,48,-2,86,0,46,-10,38,40,2,0
1029,37,4,76,0,34,0,39,43,4,0
1030,49,0,95,1,50,0,46,46,0,0
1031,44,0,86,0,42,-24,42,45,2,0
1032,55,-3,83,0,54,0,29,29,0,0
1033,37,0,76,8,36,0,39,39,0,0
1034,37,0,79,-4,36,0,41,43,2,0
1035,41,0,89,0,42,16,48,48,0,0
1036,43,0,79,0,44,29,35,35,0,0
1037,42,2,84,0,42,0,43,43,0,0
1038,37,-3,81,0,36,-3,44,44,0,0
1039,66,0,109,0,64,-3,43,45,2,0
1040,47,-1,77,-1,46,-2,31,31,0,0
1041,46,0,88,4,46,6,43,42,0,0
1042,59,0,87,0,56,-19,28,30,2,0
1043,39,1,82,0,38,0,42,43,0,0
1044,37,0,79,5,10,0,42,69,26,0
1045,37,-1,79,0,6,0,42,74,32,0
1046,45,-3,88,-4,46,9,42,41,0,0
1047,51,0,83,0,50,-8,32,33,2,0
1048,37,0,76,0,36,11,40,40,0,0
1049,55,0,82,3,54,0,26,28,2,0
1050,37,-2,75,0,36,-13,37,39,2,0
1051,56,0,107,0,54,-26,51,53,2,0
1052,37,0,76,0,36,-6,39,40,0,0
1053,37,-5,79,0,20,0,42,58,16,0
1054,52,-3,81,0,52,0,29,29,0,0
1055,55,0,95,0,54,11,40,41,2,0
1056,37,3,77,0,28,0,40,48,8,0
1057,53,0,86,0,52,-28,33,35,2,0
1058,41,0,83,0,38,-9,42,44,2,0
1059,37,2,81,0,36,-1,43,44,2,0
1060,51,0,82,2,50,-11,31,33,2,0
1061,43,0,86,0,42,-13,43,45,2,0
1062,51,-4,77,0,52,0,26,26,0,0
1063,58,-1,79,0,56,0,21,22,0,0
1064,49,0,83,0,46,-28,34,37,2,0
1065,41,0,89,0,42,18,48,48,0,0
1066,37,-2,103,0,34,0,66,69,4,0
1067,45,1,82,-3,44,0,37,38,2,0
1068,37,0,79,0,28,15,42,50,8,0
1069,56,0,87,0,54,-23,31,33,2,0
1070,50,0,89,-1,50,0,39,40,0,0
1071,43,0,83,1,44,26,39,39,0,0
1072,37,0,81,-7,28,0,44,52,8,0
1073,56,0,81,5,56,0,24,24,0,0
1074,51,1,86,0,50,-24,35,37,2,0
1075,37,0,79,0,24,-18,42,55,14,0
1076,43,-3,84,0,42,0,41,43,2,0
1077,46,0,81,0,44,-17,35,37,2,0
1078,37,-1,79,-2,36,-20,41,43,2,0
1079,51,0,86,0,52,0,35,34,0,0
1080,41,1,79,0,42,4,38,37,0,0
1081,55,-1,83,-6,54,-1,28,29,2,0
1082,45,0,86,6,44,-19,41,42,2,0
1083,41,0,89,0,42,31,48,48,0,0
1084,51,4,86,0,52,9,35,35,0,0
1085,37,0,81,0,24,11,44,58,14,0
1086,37,-1,96,-6,20,2,59,75,16,0
1087,42,0,81,5,42,0,40,40,0,0
1088,49,0,95,-1,50,2,46,46,0,0
1089,45,0,86,0,46,14,40,39,0,0
1090,41,5,77,0,42,8,36,36,0,0
1091,37,0,79,0,6,-30,43,74,32,0
1092,37,-4,97,0,30,-16,61,66,6,0
1093,37,0,104,-3,20,0,67,84,16,0
1094,49,0,87,0,46,-10,38,41,2,0
1095,37,0,79,-1,0,4,42,79,36,0
1096,37,0,98,0,30,5,61,67,6,0
1097,53,4,84,0,54,5,30,30,0,0
1098,102,0,103,7,70,-20,1,33,32,0
1099,39,0,85,3,38,0,46,46,0,0
1100,49,0,88,-1,50,22,39,39,0,0
1101,48,0,108,0,46,0,60,61,2,0
1102,47,0,86,-5,46,0,40,40,0,0
1103,41,0,79,-1,42,15,38,37,0,0
1104,37,0,78,0,12,-11,41,65,24,0
1105,43,0,86,0,42,-14,43,45,2,0
1106,48,5,76,0,46,0,28,30,2,0
1107,55,0,95,0,54,1,40,41,2,0
1108,37,0,78,0,24,-4,41,55,14,0
1109,82,0,85,-1,-2,0,3,88,84,0
1110,37,0,82,0,26,-30,45,56,10,0
1111,44,0,86,-1,44,6,42,42,0,0
1112,48,-2,95,0,46,0,47,49,2,0
1113,37,0,79,0,8,13,42,71,30,0
1114,37,0,81,0,28,12,44,52,8,0
1115,37,1,98,0,30,-14,61,67,6,0
1116,41,0,76,0,42,2,35,35,0,0
1117,37,0,81,-6,20,7,44,61,16,0
1118,44,3,86,2,44,2,42,42,0,0
1119,77,2,82,5,-42,-18,5,126,122,0
1120,53,0,80,0,54,22,27,26,0,0
1121,37,0,77,0,38,15,39,38,0,0
1122,37,0,79,0,38,29,41,40,0,0
1123,37,0,79,-6,0,0,42,79,36,0
1124,53,0,108,0,52,-7,55,56,2,0
1125,37,0,101,1,28,0,64,73,8,0
1126,49,-2,83,0,50,6,34,34,0,0
1127,55,1,88,0,54,0,33,33,0,0
1128,41,0,83,2,42,22,42,41,0,0
1129,51,-2,77,0,50,-13,27,28,2,0
1130,42,0,80,1,42,0,38,39,0,0
1131,38,4,86,0,38,0,48,48,0,0
1132,41,-1,106,0,38,-3,65,67,2,0
1133,37,0,77,-5,20,0,40,56,16,0
1134,42,3,76,0,42,0,34,35,2,0
1135,55,0,83,-7,54,0,28,28,0,0
1136,53,0,87,0,54,5,34,33,0,0
1137,37,0,76,0,26,-24,40,50,10,0
1138,43,0,88,0,42,-8,45,47,2,0
1139,41,1,77,0,42,25,37,36,0,0
1140,43,0,83,1,42,0,40,42,2,0
1141,41,0,84,1,42,23,43,43,0,0
1142,64,0,113,0,62,-14,48,51,2,0
1143,37,0,80,6,28,0,43,52,8,0
1144,37,-6,78,0,10,0,42,68,26,0
1145,47,0,86,2,46,0,39,39,0,0
1146,44,0,82,0,44,0,38,38,0,0
1147,56,0,97,0,56,8,40,40,0,0
1148,49,0,95,-2,50,2,46,46,0,0
1149,51,1,81,0,52,31,30,29,0,0
1150,38,1,76,0,38,8,38,37,0,0
1151,50,0,106,8,50,0,56,57,0,0
1152,43,2,78,0,42,0,35,37,2,0
1153,37,0,77,0,34,-1,40,44,4,0
1154,51,4,86,0,52,10,35,35,0,0
1155,37,0,76,4,28,15,40,48,8,0
1156,37,0,77,0,16,8,41,62,22,0
1157,50,5,107,0,50,0,56,58,2,0
1158,43,0,81,0,42,-15,37,39,2,0
1159,53,0,86,-6,52,-21,33,34,2,0
1160,44,0,81,0,44,22,38,37,0,0
1161,49,0,95,0,46,-8,47,49,2,0
1162,37,0,77,2,36,-14,39,41,2,0
1163,47,0,85,0,46,-1,38,39,0,0
1164,50,1,84,0,50,0,34,35,2,0
1165,41,0,83,1,38,-10,42,44,2,0
1166,44,1,86,1,44,13,42,42,0,0
1167,44,1,82,0,42,-14,38,41,2,0
1168,41,0,77,-7,42,6,36,35,0,0
1169,37,0,96,7,26,1,59,70,12,0
1170,42,0,81,-1,42,0,40,40,0,0
1171,44,-1,77,0,42,-15,33,35,2,0
1172,53,0,84,0,54,6,31,30,0,0
1173,57,-3,106,0,56,0,50,49,0,0
1174,53,0,81,0,54,18,28,27,0,0
1175,51,3,78,-2,50,-25,27,29,2,0
1176,37,0,90,0,36,5,53,54,2,0
1177,56,-4,88,0,54,-29,32,33,2,0
1178,37,0,95,0,24,20,58,72,14,0
1179,55,3,93,0,54,0,37,39,2,0
1180,37,0,79,0,8,2,42,71,28,0
1181,37,-2,107,0,36,-19,69,71,2,0
1182,45,-2,83,-5,44,-15,37,39,2,0
1183,45,0,83,-1,44,-1,37,39,2,0
1184,45,0,83,-1,44,-9,37,39,2,0
1185,37,0,97,0,34,-2,59,63,4,0
1186,43,0,95,-1,44,21,52,51,0,0
1187,44,4,76,0,44,14,32,32,0,0
1188,45,0,85,0,44,-2,40,41,2,0
1189,50,-5,107,0,50,0,57,58,0,0
1190,46,0,86,0,46,1,41,40,0,0
1191,49,0,89,0,50,12,40,40,0,0
1192,37,0,77,4,36,0,41,41,0,0
1193,37,0,78,0,24,20,41,55,14,0
1194,37,4,80,0,30,-3,43,49,6,0
1195,49,0,95,0,50,3,47,46,0,0
1196,41,1,80,0,42,3,39,39,0,0
1197,51,0,83,0,52,11,31,31,0,0
1198,44,2,81,5,42,-16,37,39,2,0
1199,37,0,74,0,26,-22,38,48,10,0
1200,37,0,76,1,20,0,39,55,16,0
1201,47,-4,86,-1,46,0,39,40,0,0
1202,43,1,83,-5,42,0,40,41,2,0
1203,49,-1,87,0,50,0,38,38,0,0
1204,37,0,76,4,28,0,39,48,8,0
1205,50,-1,86,0,50,0,35,37,2,0
1206,81,0,86,2,-22,21,4,109,104,0
1207,42,0,77,-2,42,0,34,35,2,0
1208,38,0,92,6,16,31,54,77,22,0
1209,37,1,81,-3,-4,0,44,86,42,0
1210,46,0,88,8,46,6,42,41,0,0
1211,37,-1,81,0,38,4,43,42,0,0
1212,43,0,80,-3,42,-5,37,39,2,0
1213,81,-5,84,0,-14,5,4,100,96,0
